facility_name,date,day_of_week,bucket_index_15,time_bucket_15,bucket_15_minute,avg_percent_full,avg_people,capacity,sample_count_within_bucket,source_first_timestamp
RIMAC Fitness Gym,2026-04-08,Wednesday,78,19:30,30,99.0,149.0,150,1,2026-04-08T19:30:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,79,19:45,45,137.0,206.0,150,1,2026-04-08T19:45:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,80,20:00,0,77.0,116.0,150,1,2026-04-08T20:00:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,81,20:15,15,82.0,123.0,150,1,2026-04-08T20:15:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,82,20:30,30,83.0,124.0,150,1,2026-04-08T20:30:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,83,20:45,45,90.0,135.0,150,1,2026-04-08T20:45:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,84,21:00,0,83.0,124.0,150,1,2026-04-08T21:00:04-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,85,21:15,15,85.0,128.0,150,1,2026-04-08T21:15:04-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,86,21:30,30,79.0,118.0,150,1,2026-04-08T21:30:04-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,87,21:45,45,76.0,114.0,150,1,2026-04-08T21:45:04-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,88,22:00,0,78.0,117.0,150,1,2026-04-08T22:00:04-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,89,22:15,15,66.0,99.0,150,1,2026-04-08T22:15:03-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,90,22:30,30,59.0,89.0,150,1,2026-04-08T22:30:04-07:00
RIMAC Fitness Gym,2026-04-08,Wednesday,91,22:45,45,33.0,50.0,150,1,2026-04-08T22:45:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,24,06:00,0,1.0,2.0,150,1,2026-04-09T06:00:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,25,06:15,15,14.0,21.0,150,1,2026-04-09T06:15:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,26,06:30,30,36.0,54.0,150,1,2026-04-09T06:30:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,27,06:45,45,41.0,62.0,150,1,2026-04-09T06:45:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,28,07:00,0,41.0,62.0,150,1,2026-04-09T07:00:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,29,07:15,15,37.0,55.0,150,1,2026-04-09T07:15:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,30,07:30,30,40.0,60.0,150,1,2026-04-09T07:30:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,31,07:45,45,61.0,91.0,150,1,2026-04-09T07:45:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,32,08:00,0,51.0,76.0,150,1,2026-04-09T08:00:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,33,08:15,15,51.0,76.0,150,1,2026-04-09T08:15:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,34,08:30,30,58.0,87.0,150,1,2026-04-09T08:30:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,35,08:45,45,55.0,82.0,150,1,2026-04-09T08:45:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,36,09:00,0,47.0,70.0,150,1,2026-04-09T09:00:04-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,37,09:15,15,46.0,69.0,150,1,2026-04-09T09:15:03-07:00
RIMAC Fitness Gym,2026-04-09,Thursday,38,09:30,30,43.0,65.0,150,1,2026-04-09T09:30:03-07:00
